@relation relationARFF

@attribute QueryID string
@attribute WorkflowClass {urn:eu.larkc.plugin.SOStoVBtransformerThreadsCPULoad_urn:eu.larkc.plugin.identifier.gwas.GWASIdentifier_,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,urn:eu.larkc.plugin.SOStoVBtransformerCPULoad_urn:eu.larkc.plugin.identifier.gwas.GWASIdentifier_,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformerCPULoad_,urn:eu.larkc.plugin.SOStoVBtransformer_urn:eu.larkc.plugin.identifier.gwas.GWASIdentifier_,urn:eu.larkc.plugin.SOStoVBtransformer_}
@attribute QuerySizeInCharacters numeric
@attribute QueryNamespaceNb numeric
@attribute QueryVariablesNb numeric
@attribute QueryDataSetSourcesNb numeric
@attribute QueryOperatorsNb numeric
@attribute QueryLiteralsNb numeric
@attribute QueryResultOrderingNb numeric
@attribute QueryResultLimitNb numeric
@attribute QueryResultOffsetNb numeric
@attribute QueryAllocatedMemoryBefore numeric
@attribute QueryUsedMemoryBefore numeric
@attribute QueryFreeMemoryBefore numeric
@attribute QueryUnallocatedMemoryBefore numeric
@attribute QueryErrorStatus {false,true}
@attribute QueryResultSizeInCharacters numeric
@attribute QueryTotalResponseTime numeric
@attribute QueryProcessTotalCPUTime numeric
@attribute QueryThreadTotalCPUTime numeric
@attribute QueryThreadUserCPUTime numeric
@attribute QueryThreadSystemCPUTime numeric
@attribute QueryThreadCount numeric
@attribute QueryThreadBlockCount numeric
@attribute QueryThreadBlockTime numeric
@attribute QueryThreadWaitCount numeric
@attribute QueryThreadWaitTime numeric
@attribute QueryThreadGccCount numeric
@attribute QueryThreadGccTime numeric
@attribute QueryAllocatedMemoryAfter numeric
@attribute QueryUsedMemoryAfter numeric
@attribute QueryFreeMemoryAfter numeric
@attribute QueryUnallocatedMemoryAfter numeric
@attribute QueryDataLayerInserts numeric
@attribute QueryDataLayerSelects numeric
@attribute QueryNumberOfExceptions numeric
@attribute QueryNumberOfOutOfMemoryExceptions numeric
@attribute QueryNumberOfMalformedSparqlQueryExceptions numeric
@attribute WorkflowTotalResponseTime numeric
@attribute WorkflowProcessTotalCPUTime numeric
@attribute WorkflowThreadTotalCPUTime numeric
@attribute WorkflowThreadUserCPUTime numeric
@attribute WorkflowThreadSystemCPUTime numeric
@attribute WorkflowThreadCount numeric
@attribute WorkflowThreadBlockCount numeric
@attribute WorkflowThreadBlockTime numeric
@attribute WorkflowThreadWaitCount numeric
@attribute WorkflowThreadWaitTime numeric
@attribute WorkflowThreadGccCount numeric
@attribute WorkflowThreadGccTime numeric
@attribute PlatformGccTime numeric
@attribute PlatformUnallocatedMemory numeric
@attribute PlatformAvgCPUUsage numeric
@attribute SystemTotalFreeMemory numeric
@attribute SystemWaitCPUTime numeric
@attribute SystemLoopbackNetworkSent numeric

@data
278fa9a0-2abc-4247-bfbb-f5c1f541a718,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,68,0,3,0,0,0,0,0,0,423772160,227456856,196315304,893960192,false,27673,0,0,0,0,0,0,2,0,1,5,0,0,423772160,228041440,195730720,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,5,0,0,76,996712448,0.067117,2252208,0,0
c3de8c8b-def9-4d7f-b3aa-7ca364fab892,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,75,0,3,0,0,0,0,0,0,423772160,229540592,194231568,893960192,false,1436,16,0,0,0,0,0,2,0,1,2,0,0,423772160,230565632,193206528,893960192,?,?,?,?,?,16,0,0,0,0,0,1,0,1,2,0,0,76,996712448,0.067117,2252208,0,0
10cd3f14-6f39-4277-87d4-d1b6ab7ef233,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,65,0,3,0,0,0,0,0,0,423772160,232929824,190842336,893960192,false,1426,0,0,0,0,0,0,2,0,1,2,0,0,423772160,232929824,190842336,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,2,0,0,76,996712448,0.067117,2252208,0,0
d6560e9e-2ff0-40b8-b236-f8913f4c6e1c,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,60,0,3,0,0,0,0,0,0,423772160,234410704,189361456,893960192,false,1421,0,0,0,0,0,0,2,0,1,2,0,0,423772160,234410704,189361456,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,2,0,0,76,996712448,0.067117,2252208,0,0
73fa67fb-e5d0-47e3-be64-d70f0c7da2fd,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,66,0,3,0,0,0,0,0,0,423772160,236501888,187270272,893960192,false,42837,0,0,0,0,0,0,2,0,1,6,0,0,423772160,238996504,184775656,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,6,0,0,76,996712448,0.067117,2252208,0,0
bd552f0c-98ee-43da-9bc1-87a11e3ee2d6,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,79,0,3,0,0,0,0,0,0,423772160,240495608,183276552,893960192,false,22212,15,15,0,0,0,0,2,0,1,4,0,0,423772160,242178968,181593192,893960192,?,?,?,?,?,15,15,0,0,0,0,1,0,1,4,0,0,76,996712448,0.067117,2252208,0,0
6baf6ebc-7b3d-4367-9222-e6d19ab91dae,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,60,0,3,0,0,0,0,0,0,423772160,244004928,179767232,893960192,false,1421,0,0,0,0,0,0,2,0,1,2,0,0,423772160,244004928,179767232,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,2,0,0,76,996712448,0.067117,2252208,0,0
4509aff5-162a-42b1-a146-ac1beb6a90c9,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,63,0,3,0,0,0,0,0,0,423772160,245504048,178268112,893960192,false,1424,62,15,15,15,0,0,2,0,1,56,0,0,423772160,245866768,177905392,893960192,?,?,?,?,?,47,0,0,0,0,0,1,0,1,56,0,0,76,996712448,0.067117,2252208,0,0
266d9c94-7c6c-47f5-bd73-6e8d433e93b2,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,82,0,3,0,0,0,0,0,0,423772160,247365872,176406288,893960192,false,1443,0,0,0,0,0,0,2,0,1,2,0,0,423772160,247365872,176406288,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,2,0,0,513,893960192,0.070964,2252208,0,0
7c82a0c4-e2cb-49d3-8414-42722307b6a2,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,75,0,3,0,0,0,0,0,0,423772160,248834384,174937776,893960192,false,71513,47,15,0,0,0,0,2,0,1,49,0,0,423772160,252877576,170894584,893960192,?,?,?,?,?,47,15,0,0,0,0,1,0,1,49,0,0,513,893960192,0.070964,2252208,0,0
92bf7fe4-836f-4e99-8487-9ee289384079,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,72,0,3,0,0,0,0,0,0,423772160,254376680,169395480,893960192,false,2924,0,0,0,0,0,0,3,0,1,1,0,0,423772160,254376680,169395480,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,1,0,0,513,893960192,0.070964,2252208,0,0
670e63b8-e1f5-497f-9d63-11195d307e34,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,79,0,3,0,0,0,0,0,0,423772160,255907416,167864744,893960192,false,299088,63,46,31,31,0,0,5,0,1,31,0,0,423772160,274356512,149415648,893960192,?,?,?,?,?,31,15,0,0,0,0,3,0,1,31,0,0,513,893960192,0.070964,2252208,0,0
a15f93b6-a6ec-4581-a578-9d634aa23157,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,69,0,3,0,0,0,0,0,0,423772160,276723360,147048800,893960192,false,7631,16,15,15,15,0,0,2,0,1,3,0,0,423772160,277748400,146023760,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,3,0,0,513,893960192,0.070964,2252208,0,0
0074eaf2-d713-4a0b-aeae-744d5304eeeb,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,75,0,3,0,0,0,0,0,0,423772160,279217664,144554496,893960192,false,456597,406,46,15,15,0,0,1,0,1,368,1,20,423772160,192873296,230898864,893960192,?,?,?,?,?,359,0,0,0,0,0,1,0,1,368,0,0,513,893960192,0.070964,2252208,0,0
815baa09-93d3-4fbc-a5c0-b373bfbc2a1f,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,84,0,3,0,0,0,0,0,0,423772160,193907888,229864272,893960192,false,10734,0,0,0,0,0,0,3,0,1,1,0,0,423772160,195208408,228563752,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,1,0,0,513,893960192,0.070964,2252208,0,0
b224678e-dd9d-434f-b80b-0310a9a88fcf,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,59,0,3,0,0,0,0,0,0,423772160,196290552,227481608,893960192,false,516560,344,171,46,46,0,0,2,0,1,300,0,0,423772160,266163824,157608336,893960192,?,?,?,?,?,297,140,0,0,0,0,1,0,1,300,0,0,513,893960192,0.070964,2252208,0,0
580dcaff-c3cf-48fd-9b43-c90fd3cd2534,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,64,0,3,0,0,0,0,0,0,423772160,268940800,154831360,893960192,false,34460,15,0,0,0,0,0,2,0,1,5,0,0,423772160,270631040,153141120,893960192,?,?,?,?,?,15,0,0,0,0,0,1,0,1,5,0,0,513,893960192,0.070964,2252208,0,0
284d3db6-051f-4142-aebb-a9f5b4beb7e6,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,87,0,3,0,0,0,0,0,0,423772160,273503648,150268512,893960192,false,59506,15,15,15,15,0,0,2,0,1,7,0,0,423772160,275940896,147831264,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,7,0,0,513,893960192,0.070964,2228128,0,0
7443324e-1c94-4b5f-9dd2-b19bf38ad47f,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,66,0,3,0,0,0,0,0,0,423772160,277023040,146749120,893960192,false,46337,16,0,0,0,0,0,2,0,1,6,0,0,423772160,280384536,143387624,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,6,0,0,513,893960192,0.070964,2228128,0,0
339e1f87-188e-4d1c-b9f8-3aa0529a1f75,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,67,0,3,0,0,0,0,0,0,423772160,281466680,142305480,893960192,false,40875,16,15,15,15,0,0,3,0,1,6,0,0,423772160,283843992,139928168,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,6,0,0,513,893960192,0.070964,2228128,0,0
145caaac-1679-4f88-8556-ef2f530ca45e,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,82,0,3,0,0,0,0,0,0,423772160,285533440,138238720,893960192,false,37494,0,0,0,0,0,0,2,0,1,6,0,0,423772160,287448672,136323488,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,6,0,0,513,893960192,0.070964,2228128,0,0
5cebb10d-0027-43ef-9dcb-466042df6cb8,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,66,0,3,0,0,0,0,0,0,423772160,288587224,135184936,893960192,false,30193,15,0,0,0,0,0,2,0,1,4,0,0,423772160,290557464,133214696,893960192,?,?,?,?,?,15,0,0,0,0,0,1,0,1,4,0,0,513,893960192,0.070964,2228128,0,0
3b8842f9-46cf-462e-a01d-abd736a7816d,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,82,0,3,0,0,0,0,0,0,423772160,292336816,131435344,893960192,false,21698,16,15,15,15,0,0,2,0,1,7,0,0,423772160,294132304,129639856,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,7,0,0,513,893960192,0.070964,2228128,0,0
e2edaf50-6e15-48f3-9b2a-c27f58dcee56,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,81,0,3,0,0,0,0,0,0,423772160,295164728,128607432,893960192,false,519920,312,140,46,46,0,0,2,0,1,274,1,13,423772160,235281824,188490336,893960192,?,?,?,?,?,266,93,0,0,0,0,1,0,1,274,1,13,513,893960192,0.070964,2228128,0,0
a9b0c003-11ce-491d-82c3-7df681126773,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,70,0,3,0,0,0,0,0,0,423772160,237230280,186541880,893960192,false,22733,16,15,0,0,0,0,6,0,1,6,0,0,423772160,239784832,183987328,893960192,?,?,?,?,?,16,15,0,0,0,0,3,0,1,6,0,0,513,893960192,0.070964,2228128,0,0
eb60d750-7aca-425f-bfe8-0829a7dad464,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,71,0,3,0,0,0,0,0,0,423772160,240670120,183102040,893960192,false,69893,16,15,15,15,0,0,1,0,1,8,0,0,423772160,244303672,179468488,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,8,0,0,513,893960192,0.070964,2228128,0,0
68b4c40e-236a-4dc9-b640-06efb59a7b1e,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,61,0,3,0,0,0,0,0,0,423772160,246143336,177628824,893960192,false,47622,16,31,0,0,0,0,2,0,1,7,0,0,423772160,249597456,174174704,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,7,0,0,513,893960192,0.070964,2228128,0,0
e8cc983b-7ebc-4436-9588-4064fa5fffb5,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,59,0,3,0,0,0,0,0,0,423772160,250526648,173245512,893960192,false,1420,15,15,15,15,0,0,3,0,1,2,0,0,423772160,250526648,173245512,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,2,0,0,513,893960192,0.070964,2228128,0,0
92c2d378-5398-4678-873e-fb426e2fd61e,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,65,0,3,0,0,0,0,0,0,423772160,251075336,172696824,893960192,false,1426,0,0,0,0,0,0,2,0,1,2,0,0,423772160,251075336,172696824,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,2,0,0,513,893960192,0.070964,2228128,0,0
52b4d20d-4f7c-462f-87f8-fd8ae7ebc45f,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,63,0,3,0,0,0,0,0,0,423772160,252024624,171747536,893960192,false,6050,16,15,15,15,0,0,3,0,1,2,0,0,423772160,252414344,171357816,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,2,0,0,513,893960192,0.070964,2228128,0,0
e252a47f-e1ef-4e4a-a5e8-669eeca021f3,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,73,0,3,0,0,0,0,0,0,423772160,252942696,170829464,893960192,false,1434,0,0,0,0,0,0,2,0,1,2,0,0,423772160,253930000,169842160,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,2,0,0,513,893960192,0.070964,2228128,0,0
dac3a85d-c4af-41c7-b7fa-fe2810a4d0b6,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,57,0,3,0,0,0,0,0,0,423772160,254478448,169293712,893960192,false,1418,16,15,0,0,0,0,3,0,1,1,0,0,423772160,254555336,169216824,893960192,?,?,?,?,?,16,15,0,0,0,0,1,0,1,1,0,0,513,893960192,0.070964,2228128,0,0
0a65b838-7eef-4ba0-83fc-711667d1afc4,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,57,0,3,0,0,0,0,0,0,423772160,256349632,167422528,893960192,false,40404,16,15,0,0,0,0,2,0,1,5,0,0,423772160,258789304,164982856,893960192,?,?,?,?,?,16,15,0,0,0,0,1,0,1,5,0,0,513,893960192,0.070964,2228128,0,0
6d5f0a83-a8b2-4e1a-a8f8-0bff37b9ebf1,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,67,0,3,0,0,0,0,0,0,423772160,259992680,163779480,893960192,false,24265,16,15,15,15,0,0,7,0,1,5,0,0,423772160,262195152,161577008,893960192,?,?,?,?,?,0,0,0,0,0,0,3,0,1,5,0,0,513,893960192,0.070964,2228128,0,0
6c7b31b4-a01a-4995-b5a0-473d33157872,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,66,0,3,0,0,0,0,0,0,423772160,262743600,161028560,893960192,false,49866,15,15,0,0,0,0,2,0,1,7,0,0,423772160,265348912,158423248,893960192,?,?,?,?,?,15,15,0,0,0,0,1,0,1,7,0,0,513,893960192,0.070964,2228128,0,0
fbe807b4-459b-406f-821d-7443aa1a1a11,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,67,0,3,0,0,0,0,0,0,423772160,266866624,156905536,893960192,false,55584,15,15,0,0,0,0,2,0,1,8,0,0,423772160,270455736,153316424,893960192,?,?,?,?,?,15,15,0,0,0,0,1,0,1,8,0,0,513,893960192,0.070964,2228128,0,0
61ea2ba1-c1e0-4784-b896-d1306be2b6a9,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,73,0,3,0,0,0,0,0,0,423772160,271491488,152280672,893960192,false,30606,15,0,0,0,0,0,7,0,1,5,0,0,423772160,273532016,150240144,893960192,?,?,?,?,?,15,0,0,0,0,0,4,0,1,5,0,0,513,893960192,0.070964,2228128,0,0
6366dd77-3350-4682-9654-5dd9aa46a1c8,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,62,0,3,0,0,0,0,0,0,423772160,274092344,149679816,893960192,false,10348,109,15,0,0,0,0,6,1,1,98,0,0,423772160,275220472,148551688,893960192,?,?,?,?,?,109,15,0,0,0,0,1,0,1,98,0,0,513,893960192,0.070964,2228128,0,0
d89b5cad-ccfc-49cc-a067-dcb985983680,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,57,0,3,0,0,0,0,0,0,423772160,275938304,147833856,893960192,false,1943,0,0,0,0,0,0,1,0,1,2,0,0,423772160,276925608,146846552,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,2,0,0,513,893960192,0.070964,2228128,0,0
01ad092b-5542-44f0-97ad-794839f2ae6b,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,54,0,3,0,0,0,0,0,0,423772160,278175960,145596200,893960192,false,30587,0,0,0,0,0,0,3,0,1,4,0,0,423772160,280003896,143768264,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,4,0,0,513,893960192,0.070964,2228128,0,0
b20372a9-0d93-49a8-945c-c9cbe8d3b9e1,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,74,0,3,0,0,0,0,0,0,423772160,280532248,143239912,893960192,false,26113,16,15,0,0,0,0,2,0,1,4,0,0,423772160,281565856,142206304,893960192,?,?,?,?,?,16,15,0,0,0,0,1,0,1,4,0,0,513,893960192,0.070964,2228128,0,0
70630989-78a6-47ba-8778-13b3038a8250,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,59,0,3,0,0,0,0,0,0,423772160,282733800,141038360,893960192,false,22124,15,31,15,15,0,0,3,0,1,4,0,0,423772160,284607496,139164664,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,4,0,0,33,893960192,0.071912,2228128,0,0
e83dddda-2861-45d7-a4bc-2e9adac93e93,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,60,0,3,0,0,0,0,0,0,423772160,285155944,138616216,893960192,false,513274,234,109,31,31,0,0,2,0,1,196,1,11,423772160,219142608,204629552,893960192,?,?,?,?,?,203,78,0,0,0,0,1,0,1,196,1,11,33,893960192,0.071912,2228128,0,0
d21c17ad-c622-41b9-a1b5-ec832c7ee3f1,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,61,0,3,0,0,0,0,0,0,423772160,220988992,202783168,893960192,false,24502,0,0,0,0,0,0,2,0,1,4,0,0,423772160,222962928,200809232,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,4,0,0,33,893960192,0.071912,2228128,0,0
f6eccf79-616b-4177-a681-b2275c63d697,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,62,0,3,0,0,0,0,0,0,423772160,224688448,199083712,893960192,false,1423,0,0,0,0,0,0,3,0,1,2,0,0,423772160,224742440,199029720,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,2,0,0,33,893960192,0.071912,2228128,0,0
4974bce2-b485-40ec-9f8e-114f03982c75,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,65,0,3,0,0,0,0,0,0,423772160,225269968,198502192,893960192,false,68863,15,0,0,0,0,0,1,0,1,7,0,0,423772160,229372616,194399544,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,7,0,0,33,893960192,0.071912,2228128,0,0
6d00fb8f-0374-4ef3-8cdc-0e424072a148,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,79,0,3,0,0,0,0,0,0,423772160,230292912,193479248,893960192,false,1440,0,0,0,0,0,0,2,0,1,2,0,0,423772160,230346904,193425256,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,2,0,0,33,893960192,0.071912,2228128,0,0
c4bf72d5-6df2-4f0e-bf50-7403acc39959,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,58,0,3,0,0,0,0,0,0,423772160,231706360,192065800,893960192,false,34541,15,15,0,0,0,0,2,0,1,5,0,0,423772160,233514576,190257584,893960192,?,?,?,?,?,15,15,0,0,0,0,1,0,1,5,0,0,33,893960192,0.071912,2228128,0,0
b72de298-3c03-4438-b665-d6d1855a4496,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,52,0,3,0,0,0,0,0,0,423772160,235087672,188684488,893960192,false,36809,16,15,0,0,0,0,7,0,1,5,0,0,423772160,237179616,186592544,893960192,?,?,?,?,?,16,15,0,0,0,0,3,0,1,5,0,0,33,893960192,0.071912,2228128,0,0
154032c5-58e1-411e-a1dd-a2d8398567f2,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,72,0,3,0,0,0,0,0,0,423772160,237677408,186094752,893960192,false,511997,328,156,46,46,0,0,2,0,1,290,0,0,423772160,287475344,136296816,893960192,?,?,?,?,?,297,124,15,15,0,0,1,0,1,290,0,0,33,893960192,0.071912,2228128,0,0
8a53680c-abe9-4b3c-ad65-680e390b5f0f,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,65,0,3,0,0,0,0,0,0,423772160,289041952,134730208,893960192,false,21379,15,31,0,0,0,0,4,0,1,4,0,0,423772160,291353416,132418744,893960192,?,?,?,?,?,15,31,0,0,0,0,1,0,1,4,0,0,33,893960192,0.071912,2228128,0,0
d10786dc-344c-4872-9f38-122bd7771ea5,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,67,0,3,0,0,0,0,0,0,423772160,291851208,131920952,893960192,false,1428,0,0,0,0,0,0,1,0,1,1,0,0,423772160,291851208,131920952,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,1,0,0,33,893960192,0.071912,2228128,0,0
16091dc4-88e6-4519-b26b-cd0b6f0e1a1d,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,54,0,3,0,0,0,0,0,0,423772160,292843208,130928952,893960192,false,34537,0,0,0,0,0,0,2,0,1,5,0,0,423772160,294705416,129066744,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,5,0,0,33,893960192,0.071912,2228128,0,0
aaa76415-70bc-49d4-bfcb-19b6c5875f12,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,57,0,3,0,0,0,0,0,0,423772160,295592928,128179232,893960192,false,1418,15,15,15,15,0,0,2,0,1,2,0,0,423772160,295592928,128179232,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,2,0,0,33,893960192,0.071912,2228128,0,0
ac4316be-4466-46f1-a5c2-1a5ff0d7e6f1,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,69,0,3,0,0,0,0,0,0,423772160,296592096,127180064,893960192,false,4506,16,15,0,0,0,0,2,0,1,2,0,0,423772160,298064584,125707576,893960192,?,?,?,?,?,16,15,0,0,0,0,1,0,1,2,0,0,33,893960192,0.071912,2231016,0,0
f40f8998-2825-46fc-ac03-70dc8e8b2ed8,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,64,0,3,0,0,0,0,0,0,423772160,298562376,125209784,893960192,false,1425,16,31,0,0,0,0,2,0,1,2,0,0,423772160,298562376,125209784,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,2,0,0,33,893960192,0.071912,2231016,0,0
af0b47ba-d190-4dcc-9327-ff680414b7f4,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,64,0,3,0,0,0,0,0,0,423772160,300446096,123326064,893960192,false,25693,0,0,0,0,0,0,2,0,1,4,0,0,423772160,302383744,121388416,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,4,0,0,33,893960192,0.071912,2231016,0,0
66e9cfa4-f6a1-46a3-8a2c-cc0410a4a33e,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,60,0,3,0,0,0,0,0,0,423772160,302935736,120836424,893960192,false,45084,0,0,0,0,0,0,3,0,1,6,0,0,423772160,305104992,118667168,893960192,?,?,?,?,?,0,0,0,0,0,0,1,0,1,6,0,0,33,893960192,0.071912,2231016,0,0
f99f5e6b-fec9-4f79-baea-ea69ba43ee62,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,61,0,3,0,0,0,0,0,0,423772160,306461616,117310544,893960192,false,17454,31,31,15,15,0,0,2,0,1,3,1,11,423772160,189917112,233855048,893960192,?,?,?,?,?,16,15,0,0,0,0,1,0,1,3,0,0,33,893960192,0.071912,2231016,0,0
e5e182e5-8b7c-45c6-86b5-57f0b4cfcee0,urn:eu.larkc.plugin.LLDReasoner_urn:eu.larkc.plugin.SOStoVBtransformer_,72,0,3,0,0,0,0,0,0,423772160,190589776,233182384,893960192,false,1433,32,0,15,15,0,0,2,0,1,20,0,0,423772160,191945504,231826656,893960192,?,?,?,?,?,16,0,0,0,0,0,1,0,1,20,0,0,33,893960192,0.071912,2231016,0,0
